Date,T2M,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS2M,WS10M,WD10M,TS,RH2M,WD2M
3/30/1981,26.14,36.59,16.15,3.19,0,96.82,5.72,7.72,196.8,26.13,16.04,196.8
3/31/1981,16.45,20.66,13.11,4.68,0.28,97.65,5.54,7.35,279.7,17.43,39.77,279.8
4/1/1981,16.45,24.1,9.04,3.79,0,97.96,3.38,4.71,271.2,17.45,33.36,270.8
4/2/1981,18.77,27.59,9.8,2.76,0,97.84,1.96,2.99,234.2,18.99,23.83,240.4
4/3/1981,21.88,32.72,11.9,1.97,0,97.54,3.29,4.64,182.9,20.82,13.41,183.4
4/4/1981,20.19,29.17,10.8,3.67,0,97.73,2.97,4.2,342.7,20.51,25.39,342
4/5/1981,18.67,26.81,10.66,4.48,0,97.97,2.2,3.17,345.9,20.17,36.07,341.9
4/6/1981,19.17,27.43,11.46,4.42,0,98.09,3,4.23,82.9,20.38,35,85.6
4/7/1981,21.23,31,12.35,3.99,0,98.2,3.6,4.98,110,22,27.64,112.1
4/8/1981,22.72,32.18,14.27,3.54,0,98.42,3.85,5.26,100.4,23.49,22.66,100.7
4/9/1981,22.79,32.41,13.74,3.15,0,98.54,3.44,4.78,122.1,23.03,20.65,123
4/10/1981,23.21,33.11,14.32,2.63,0,98.22,2.1,3.22,120.4,24.19,15.77,120.7
4/11/1981,24.93,34.17,16.7,2.75,0,97.6,2.85,4.13,128.5,25.01,14.65,129.5
4/12/1981,27.57,36.91,19.41,2.96,0.02,97.25,3.19,4.49,146.4,28.11,13.79,149.9
4/13/1981,26.95,36.18,20.22,4.62,0,97.32,1.75,2.56,5.2,27.52,22.4,358.4
4/14/1981,23.16,31.06,17.59,7.54,0.01,97.68,3.52,4.69,357.8,24.77,44.26,355.6
4/15/1981,20.89,28.22,14.48,5.93,0,98.02,4.46,5.84,68.3,22.51,41.5,68.7
4/16/1981,24.11,32.62,17.29,4.66,0,97.36,3.83,5.22,159.6,24.46,25.5,157.8
4/17/1981,21.7,28.5,15.06,5.28,0,96.9,2.6,3.47,325.8,23.88,32.76,326.6
4/18/1981,22.08,29.41,15.95,5.14,0,97.18,2.59,3.66,338.6,23.26,32.8,335.5
4/19/1981,21.51,29.63,13.95,3.54,0,97.61,2.47,3.43,23.1,23.24,23.56,23.3
4/20/1981,21.38,30.27,12.97,4.72,0,97.65,3.04,4.27,32.1,22.66,34.2,31.9
4/21/1981,24.8,36.98,15.48,3.85,0,96.9,4.07,5.69,146.2,24.85,23.25,143.8
4/22/1981,25.04,33.69,16.45,2.25,0,96.69,3.67,5.23,233.1,25.15,11.49,231.8
4/23/1981,24.02,32.65,16.47,1.99,0,97,4.4,6.21,238.3,24.02,11.18,238.4
4/24/1981,23.59,30.07,16.19,2.26,0,97.66,1.32,1.84,292.7,23.61,12.47,298.2
4/25/1981,24.64,31.73,18.08,3.64,0.09,97.92,3.23,4.51,193.4,24.35,18.34,195.5
4/26/1981,24.89,30.9,20.67,7.29,1.65,97.62,5.26,7.04,232.2,25.05,37.77,231.6
4/27/1981,23.37,29.84,17.73,4.5,0,97.71,1.96,2.82,11.6,25.16,25.79,13.3
4/28/1981,26.67,35.4,19.26,6.62,0,97.5,2.55,3.61,126.4,26.8,30.71,134.9
4/29/1981,27.35,35.11,20.59,5.74,0.04,97.54,2.21,3.05,327.6,28.13,27.8,322.3
